RA,Dec,z,LookbackTime
218.381363,1.24480104,0.175339997,2.25267839
213.027283,1.44260705,0.175349995,2.25267839
221.41983,-0.300249994,0.175390005,2.25267839
212.08316,-0.788546026,0.175400004,2.25267839
221.999817,-0.231534004,0.175410002,2.25267839
212.78714,0.69411999,0.175449997,2.25267839
212.189651,0.737327993,0.175589994,2.25267839
214.00705,0.756597996,0.175610006,2.25267839
217.730179,0.393905014,0.175659999,2.25267839
213.669693,1.37706101,0.175760001,2.25267839
216.993134,0.733846009,0.175860003,2.25267839
221.867447,-0.226325005,0.17588,2.25267839
215.982559,-0.925118983,0.175929993,2.25267839
216.403564,-0.687591016,0.176100001,2.25267839
217.866791,0.126554996,0.176119998,2.25267839
216.369308,-0.78599602,0.176159993,2.25267839
217.539413,-0.180802003,0.176180005,2.25267839
221.629166,-0.180095002,0.176249996,2.25267839
216.075928,-0.986603022,0.176300004,2.25267839
220.762802,0.451245993,0.176410004,2.25267839
221.159012,0.712293029,0.176449999,2.25267839
220.949829,0.731481016,0.176489994,2.25267839
212.648422,1.40431201,0.176689997,2.25267839
218.74054,0.378995001,0.176730007,2.25267839
213.852982,0.266965985,0.176740006,2.25267839
221.254547,1.266433,0.176819995,2.25267839
217.486328,-0.973178029,0.176870003,2.25267839
221.279037,1.30833805,0.176890001,2.25267839
220.004089,1.12791204,0.176992103,2.25267839
216.930786,0.816459,0.176995277,2.25267839
220.792709,1.26790202,0.177000046,2.25267839
221.087097,0.998166978,0.177000999,2.25267839
216.838684,-0.631419003,0.177001953,2.25267839
215.211487,0.0424819998,0.177001953,2.25267839
220.892517,0.183063,0.177002907,2.25267839
220.989685,0.659241974,0.17700386,2.25267839
216.033264,0.531773984,0.177004501,2.25267839
214.124496,-0.895205021,0.177004814,2.25267839
216.176926,0.0475930013,0.177007675,2.25267839
221.407394,0.720300019,0.177009583,2.25267839
217.239578,1.462008,0.177010536,2.25267839
213.827347,1.43367505,0.177017212,2.25267839
214.376251,-0.34107101,0.177024841,2.25267839
216.805237,-0.0118049998,0.177030563,2.25267839
213.617188,0.541572988,0.177035332,2.25267839
218.983704,-0.445636988,0.177038193,2.25267839
215.610153,-0.325421989,0.177045822,2.25267839
213.990997,-0.792149007,0.177047729,2.25267839
219.05835,-0.074281998,0.177050591,2.25267839
217.63237,1.48231399,0.177051231,2.25267839
220.354218,0.0629900023,0.177051544,2.25267839
219.62738,-0.974120975,0.177062988,2.25267839
214.09761,0.372714013,0.177074432,2.25267839
221.423813,-0.649331987,0.17707634,2.25267839
214.931961,-0.841404974,0.177083656,2.25267839
220.070496,1.14471304,0.177090645,2.25267839
214.63356,-0.333519012,0.177093506,2.25267839
221.932968,-0.429462999,0.177095413,2.25267839
213.334671,-0.0202890001,0.177099228,2.25267839
214.303314,0.913124025,0.177103043,2.25267839
221.952103,-0.234237,0.177103043,2.25267839
212.767166,1.38684404,0.177110001,2.25267839
219.937393,1.37590897,0.17711544,2.25267839
215.94281,0.436109006,0.17711544,2.25267839
213.846146,-0.310063988,0.177125931,2.25267839
219.352097,0.617156982,0.177130699,2.25267839
219.992447,1.46488905,0.177132294,2.25267839
215.350296,-0.567559004,0.177134514,2.25267839
217.604156,0.632441998,0.177135468,2.25267839
219.193222,-0.525687993,0.177137375,2.25267839
221.86026,-0.370887011,0.177144051,2.25267839
213.700333,1.32586503,0.177145958,2.25267839
219.156418,-0.0411109999,0.177145958,2.25267839
221.348892,-0.954088986,0.177149773,2.25267839
220.856659,0.348731995,0.177150726,2.25267839
215.68045,1.29758704,0.17715168,2.25267839
212.158844,-0.441473007,0.17715168,2.25267839
219.680649,-0.864233017,0.177152634,2.25267839
220.880768,-0.842932999,0.177153587,2.25267839
213.34967,1.06741595,0.177154541,2.25267839
213.537872,0.00999500044,0.177154541,2.25267839
220.827515,-0.555579007,0.177156135,2.25267839
215.880173,-0.531102002,0.177156448,2.25267839
218.122757,-0.436562002,0.177157402,2.25267839
218.843719,-0.200846002,0.177158043,2.25267839
221.05484,-0.0854680017,0.177159309,2.25267839
220.253235,0.371767998,0.177161217,2.25267839
214.485977,-0.315948009,0.17716217,2.25267839
213.503952,0.689625025,0.17716217,2.25267839
216.165085,0.544921994,0.177163124,2.25267839
214.076691,-0.345203996,0.177164078,2.25267839
214.45137,1.11600101,0.177164078,2.25267839
219.808563,0.703239977,0.177164078,2.25267839
215.327026,0.0780299976,0.177165985,2.25267839
215.351532,0.757593989,0.177171707,2.25267839
214.402908,-0.365193993,0.177176476,2.25267839
216.09816,-0.273113996,0.177176476,2.25267839
217.437561,0.960605025,0.177182838,2.25267839
214.692688,-0.87608099,0.177183151,2.25267839
220.717026,0.0309030004,0.177184105,2.25267839
217.22435,0.549579978,0.177187607,2.25267839
214.380173,0.599623024,0.177194595,2.25267839
218.362656,-0.514768004,0.177203178,2.25267839
214.452225,1.33830702,0.177203819,2.25267839
219.074081,-0.608150005,0.177204132,2.25267839
215.605408,0.378740996,0.177204132,2.25267839
220.70903,0.751742005,0.177205086,2.25267839
221.415924,-0.865652978,0.177206039,2.25267839
217.132111,-0.275146991,0.177207947,2.25267839
217.177048,-0.166537002,0.177212715,2.25267839
215.561981,0.0725070015,0.177221298,2.25267839
220.687607,0.323305994,0.177224159,2.25267839
214.306152,-0.804738998,0.177225113,2.25267839
221.74379,0.726297975,0.177225113,2.25267839
217.139511,0.275207996,0.177226067,2.25267839
221.08606,-0.942081988,0.177226067,2.25267839
220.951691,0.305303007,0.177226067,2.25267839
216.672562,-0.784193993,0.177233383,2.25267839
216.065613,0.552257001,0.17723465,2.25267839
215.827255,-0.0128239999,0.177239418,2.25267839
217.57869,0.726943016,0.177240059,2.25267839
214.933868,-0.859071016,0.177247047,2.25267839
220.323135,1.42366099,0.177248955,2.25267839
216.458191,1.04051495,0.177248955,2.25267839
214.72197,0.134340003,0.177248955,2.25267839
215.658752,0.459879994,0.177249908,2.25267839
215.336929,0.216951996,0.177252769,2.25267839
219.637665,-0.571775019,0.177252769,2.25267839
214.287018,1.06066,0.177253723,2.25267839
212.643921,0.699846029,0.177261353,2.25267839
221.122086,0.840717018,0.177262306,2.25267839
220.194565,-0.0676990002,0.177264214,2.25267839
220.338242,-0.221702993,0.177264214,2.25267839
212.546844,-0.897921026,0.177265495,2.25267839
212.775208,-0.583006978,0.177267075,2.25267839
216.029037,-0.232693002,0.177268028,2.25267839
221.859924,0.823538005,0.177268669,2.25267839
213.41124,0.0849990025,0.177268982,2.25267839
213.560364,-0.517324984,0.177268982,2.25267839
212.553253,-0.517355978,0.177269623,2.25267839
215.462265,-0.0286810007,0.177269936,2.25267839
219.19101,0.930010974,0.177269995,2.25267839
216.570602,-0.766367972,0.177270889,2.25267839
215.432007,-0.665616989,0.177272797,2.25267839
216.330414,0.154898003,0.17727375,2.25267839
213.996384,-0.532253027,0.177281067,2.25267839
212.592087,0.859704971,0.177283928,2.25267839
215.833145,-0.929103971,0.177284241,2.25267839
213.632034,-0.115286,0.177285194,2.25267839
212.522614,0.701493025,0.177287102,2.25267839
212.400833,0.739908993,0.177287102,2.25267839
220.284027,0.012507,0.177289993,2.25267839
213.339325,1.03573704,0.177389994,2.25267839
212.404861,1.20693099,0.177440003,2.25267839
212.645493,1.01826298,0.17746,2.25267839
220.172272,-0.281278998,0.177599996,2.25267839
217.791061,-0.999276996,0.177849993,2.25267839
221.104736,-0.141638994,0.177849993,2.25267839
221.891037,-0.352651,0.177959993,2.25267839
217.646927,-0.802586019,0.178000003,2.25267839
221.365723,-0.764207006,0.178029999,2.25267839
221.471863,-0.986548007,0.17814,2.25267839
218.635269,0.0673860013,0.178149998,2.25267839
219.213776,0.518872976,0.178159997,2.25267839
219.34346,-0.533217013,0.178200006,2.25267839
216.141815,-0.726804972,0.178210005,2.25267839
212.414261,1.01733696,0.178220004,2.25267839
221.275253,-0.432429999,0.178220004,2.25267839
217.518707,-0.972885013,0.178332999,2.25267839
220.283615,0.177191004,0.178350002,2.25267839
220.050415,-0.065986,0.17836,2.25267839
221.235916,-0.280847013,0.178420007,2.25267839
218.68399,-0.264499009,0.178440005,2.25267839
220.726044,-0.181977004,0.178450003,2.25267839
212.234451,0.240752995,0.178629994,2.25267839
212.606903,0.263873011,0.178749993,2.25267839
212.757034,0.590098977,0.178749993,2.25267839
220.048584,-0.752965987,0.178780004,2.25267839
220.980103,1.32917202,0.178800002,2.25267839
212.755066,0.0515559986,0.178890005,2.25267839
220.262817,1.27148294,0.178950995,2.25267839
214.554459,-0.609118998,0.178990006,2.25267839
221.128448,-0.941441,0.179319993,2.25267839
213.363281,0.865952015,0.179360002,2.25267839
220.799408,0.300682992,0.17938,2.25267839
212.127335,0.397711009,0.179539993,2.25267839
212.605545,0.783088982,0.179619998,2.25267839
213.534012,1.09860599,0.179670006,2.25267839
220.695801,0.724478006,0.179719999,2.25267839
219.696548,1.18494999,0.179749995,2.25267839
213.272629,-0.0174889993,0.179800004,2.25267839
219.624298,-0.0107559999,0.179859996,2.25267839
212.616409,-0.0388559997,0.179959998,2.25267839
220.573135,0.272208989,0.179959998,2.25267839
219.746552,-0.0574430004,0.179959998,2.25267839
212.618759,-0.113086,0.180010006,2.25267839
214.756989,0.401059985,0.180029005,2.25267839
212.741989,0.867151976,0.180079997,2.25267839
219.480942,-0.72635603,0.180089995,2.25267839
215.629913,-0.761774004,0.180140004,2.25267839
220.572891,0.256386012,0.180150002,2.25267839
216.655518,0.854654014,0.180150002,2.25267839
213.666794,0.153750002,0.180160001,2.25267839
219.160751,-0.668312013,0.180370003,2.25267839
212.707077,-0.531755984,0.180399999,2.25267839
218.623291,-0.734860003,0.180409998,2.25267839
213.998764,1.27032804,0.180419996,2.25267839
213.620819,0.608542025,0.180450007,2.25267839
221.25325,-0.886421978,0.180500001,2.25267839
213.230408,-0.0674709976,0.180690005,2.25267839
219.705307,-0.266312987,0.180759996,2.25267839
213.718124,0.0108909998,0.180800006,2.25267839
218.797318,0.866470993,0.180820003,2.25267839
213.647827,0.552528977,0.180999994,2.25267839
220.106262,-0.513715982,0.181050003,2.25267839
220.391678,-0.672995985,0.18107,2.25267839
220.010925,-0.944575012,0.181150004,2.25267839
219.487076,-0.871419013,0.181290001,2.25267839
219.58519,0.139116004,0.181329995,2.25267839
220.640274,1.49788702,0.181380004,2.25267839
213.864151,-0.184815004,0.181419998,2.25267839
220.181824,-0.831353009,0.181490004,2.25267839
213.863541,-0.112021998,0.18152,2.25267839
214.151596,-0.501336992,0.181690007,2.25267839
213.560928,0.121662997,0.181720003,2.25267839
213.269363,-0.715308011,0.181730002,2.25267839
214.198318,-0.554892004,0.181740001,2.25267839
221.482819,0.958374023,0.181759998,2.25267839
213.738403,0.427424014,0.181810006,2.25267839
213.460846,0.310000002,0.182190001,2.25267839
220.354599,-0.863563001,0.182219997,2.25267839
221.273758,0.332479,0.182270005,2.25267839
214.038712,-0.431811005,0.182329997,2.25267839
213.91893,-0.114828996,0.182449996,2.25267839
215.791565,0.700691998,0.182500005,2.25267839
220.885864,-0.349959999,0.183229998,2.25267839
215.415268,0.874686003,0.183339998,2.25267839
219.772369,-0.186955005,0.183359995,2.25267839
213.375259,-0.919337988,0.183420002,2.25267839
214.884109,-0.415270001,0.183530003,2.25267839
213.57518,0.954674006,0.183719993,2.25267839
212.735413,0.547062993,0.183799997,2.25267839
215.258102,-0.296056986,0.183840007,2.25267839
213.753021,1.15973997,0.183919996,2.25267839
213.856766,-0.360523999,0.183960006,2.25267839
217.483414,-0.363388002,0.184029996,2.25267839
217.193176,-0.0458629988,0.184249997,2.25267839
220.870468,-0.329905003,0.184249997,2.25267839
217.238632,0.438623011,0.18434,2.25267839
214.198929,-0.947838008,0.184369996,2.25267839
213.781693,-0.367401004,0.184499994,2.25267839
216.950836,-0.161863998,0.184499994,2.25267839
213.910507,0.815136015,0.184520006,2.25267839
213.662003,-0.508266985,0.184579998,2.25267839
212.414017,0.143337995,0.184599996,2.25267839
213.352859,-0.476099998,0.184780002,2.25267839
217.141495,-0.0938540027,0.18479,2.25267839
214.029297,-0.186015993,0.184819996,2.25267839
213.818817,-0.125146002,0.18502,2.35848188
213.263809,-0.604176998,0.185090005,2.35848188
213.9552,0.929952025,0.185149997,2.35848188
213.736221,-0.353888005,0.185169995,2.35848188
215.245911,-0.29292199,0.185259998,2.35848188
214.749008,-0.298821002,0.185310006,2.35848188
217.94957,-0.790835023,0.185350001,2.35848188
213.721649,-0.327574998,0.185409993,2.35848188
217.260147,0.384478986,0.185420007,2.35848188
213.726471,-0.386377007,0.185619995,2.35848188
214.665115,-0.232685998,0.185660005,2.35848188
213.274765,-0.665561974,0.185870007,2.35848188
213.651108,-0.40653199,0.185990006,2.35848188
214.173553,-0.846059978,0.186179996,2.35848188
213.610764,-0.146089002,0.186189994,2.35848188
214.13678,0.663893998,0.186419994,2.35848188
214.696075,0.0444159992,0.186450005,2.35848188
213.744431,-0.212293997,0.186529994,2.35848188
214.085861,0.730875015,0.186660007,2.35848188
215.116318,-0.101875,0.186700001,2.35848188
214.306091,-0.681724012,0.186739996,2.35848188
214.504868,-0.35434401,0.186749995,2.35848188
213.174667,-0.767291009,0.186890006,2.35848188
213.263046,-0.629073977,0.186890006,2.35848188
212.707413,0.0190290008,0.186969995,2.35848188
213.030853,-0.178834006,0.187010005,2.35848188
214.732513,0.519060016,0.187040001,2.35848188
213.142273,-0.0772539973,0.187069997,2.35848188
214.653992,0.608475983,0.187140003,2.35848188
213.368759,-0.775682986,0.187309995,2.35848188
213.538406,-0.0458789989,0.187329993,2.35848188
213.201233,-0.407573998,0.187429994,2.35848188
213.238678,-0.95391798,0.187470004,2.35848188
214.736679,-0.170320004,0.187480003,2.35848188
213.911942,0.993660986,0.187529996,2.35848188
213.912003,1.00655401,0.18761,2.35848188
213.950638,-0.0191619992,0.187619999,2.35848188
221.187469,-0.860508978,0.187720001,2.35848188
213.415421,-0.00433900021,0.18784,2.35848188
220.498856,-0.668654978,0.187849998,2.35848188
214.447159,0.930885017,0.187989995,2.35848188
215.042297,0.530034006,0.188069999,2.35848188
214.276199,-0.584496021,0.188097998,2.35848188
212.554886,0.693991005,0.188250005,2.35848188
214.522339,1.48750305,0.188319996,2.35848188
213.421768,-0.020056,0.1884,2.35848188
215.804947,0.0240589995,0.188519999,2.35848188
212.875061,0.855159998,0.188519999,2.35848188
217.898468,1.454988,0.188519999,2.35848188
215.708344,-0.0283170007,0.188569993,2.35848188
213.160095,0.686076999,0.188730001,2.35848188
215.391632,1.43909001,0.18908,2.35848188
213.501389,0.392630994,0.18919,2.35848188
214.751938,0.876430988,0.189229995,2.35848188
217.435577,-0.218281999,0.189245999,2.35848188
221.292404,-0.607547998,0.189490005,2.35848188
217.818329,0.760495007,0.189510003,2.35848188
217.61972,0.57277298,0.189610004,2.35848188
213.27301,0.458406001,0.189679995,2.35848188
214.548782,1.49422097,0.189809993,2.35848188
213.301117,0.694485009,0.189889997,2.35848188
220.529984,-0.472422004,0.189899996,2.35848188
218.102585,0.836210012,0.189909995,2.35848188
215.465256,-0.704002023,0.189930007,2.35848188
215.69577,1.14833498,0.189960003,2.35848188
218.99707,-0.791885972,0.189989999,2.35848188
215.392334,1.25314701,0.190129995,2.35848188
221.101624,-0.429383993,0.190259993,2.35848188
213.190308,0.678857028,0.190540001,2.35848188
219.805878,1.33903503,0.190549999,2.35848188
213.050278,-0.598631024,0.190579996,2.35848188
217.307693,1.08385599,0.190589994,2.35848188
216.792801,0.782172978,0.190679997,2.35848188
215.444,1.42544103,0.190699995,2.35848188
214.737076,1.45980799,0.190709993,2.35848188
215.833786,-0.417587012,0.190809995,2.35848188
214.426926,1.368752,0.191009998,2.35848188
216.7323,0.743286014,0.191060007,2.35848188
215.374207,0.63914299,0.191070005,2.35848188
217.299698,1.06225502,0.191080004,2.35848188
214.047501,0.814770997,0.191159993,2.35848188
216.251556,-0.626416981,0.191180006,2.35848188
218.554199,0.849695981,0.191339999,2.35848188
221.084045,-0.507762015,0.191400006,2.35848188
218.659363,0.862640977,0.191459998,2.35848188
214.941971,1.21749902,0.191520005,2.35848188
221.09549,-0.490909994,0.191530004,2.35848188
218.277496,0.727816999,0.191599995,2.35848188
219.066208,0.978394985,0.191770002,2.35848188
216.363464,-0.638105989,0.191809997,2.35848188
215.925888,-0.637039006,0.191970006,2.35848188
215.124039,1.10693502,0.191990003,2.35848188
217.50209,1.29256999,0.192110002,2.35848188
220.740143,0.847846985,0.192179993,2.35848188
216.314224,-0.303222001,0.192230001,2.35848188
215.880692,-0.760443985,0.192320004,2.35848188
216.456345,-0.708745003,0.192379996,2.35848188
215.16571,1.27713501,0.192389995,2.35848188
216.574097,0.534295976,0.192420006,2.35848188
221.278137,1.03483605,0.192469999,2.35848188
213.960541,0.398806006,0.192509994,2.35848188
215.951035,-0.882384002,0.192760006,2.35848188
217.059326,-0.100103997,0.192790002,2.35848188
216.545486,-0.747663021,0.193100005,2.35848188
215.992233,-0.977642,0.193100005,2.35848188
212.997711,-0.920295,0.193130001,2.35848188
214.923889,0.520346999,0.193660006,2.35848188
212.07872,0.517076015,0.193786994,2.35848188
219.660065,-0.786239028,0.194049999,2.35848188
215.654816,1.02112699,0.194110006,2.35848188
221.005676,-0.634841025,0.194140002,2.35848188
215.479843,0.727585018,0.194209993,2.35848188
213.418961,0.469967991,0.194470003,2.35848188
215.891724,-0.372460991,0.194509998,2.35848188
219.652466,-0.798611999,0.194590002,2.35848188
219.695694,1.08627999,0.194639996,2.35848188
220.422623,-0.0680309981,0.19472,2.35848188
219.830688,-0.712610006,0.194979995,2.35848188
213.725403,1.32770002,0.194989994,2.35848188
214.853821,-0.132864997,0.195130005,2.46063018
219.574722,1.02695096,0.195329994,2.46063018
219.843704,0.341282994,0.195490003,2.46063018
213.478653,-0.861688972,0.195519999,2.46063018
217.37149,-0.110602997,0.195649996,2.46063018
216.150452,0.117463998,0.195710003,2.46063018
214.914948,-0.706637979,0.195869997,2.46063018
214.754593,-0.301018,0.195899993,2.46063018
220.081924,0.0467969999,0.196030006,2.46063018
219.702972,0.535633028,0.196060002,2.46063018
213.800308,1.43227506,0.196079999,2.46063018
216.086685,0.050795,0.196099997,2.46063018
219.868469,0.638954997,0.196150005,2.46063018
214.116333,0.934427023,0.196349993,2.46063018
219.965317,0.540091991,0.196539998,2.46063018
214.503967,-0.434534997,0.196579993,2.46063018
214.223862,1.39025998,0.196810007,2.46063018
219.312134,0.247673005,0.197080001,2.46063018
220.468338,0.991559982,0.197109997,2.46063018
213.858948,-0.664880991,0.197150007,2.46063018
219.800415,0.0567229986,0.197349995,2.46063018
219.925278,0.230469003,0.197410002,2.46063018
221.320831,-0.596665978,0.197630003,2.46063018
214.668259,-0.994053006,0.197659999,2.46063018
217.911621,1.38437402,0.197695002,2.46063018
214.416504,-0.633620024,0.198009998,2.46063018
213.893036,0.459325999,0.198171005,2.46063018
217.37735,1.15798497,0.198339999,2.46063018
216.290192,0.437846988,0.198469996,2.46063018
214.440598,1.30253196,0.198540002,2.46063018
216.26915,0.908306003,0.19867,2.46063018
220.819946,-0.287883013,0.198679999,2.46063018
219.739731,1.10944104,0.198730007,2.46063018
216.274078,0.91772002,0.198770002,2.46063018
215.308472,-0.451429993,0.19878,2.46063018
220.786331,-0.303476006,0.198880002,2.46063018
214.393051,1.09998798,0.199200004,2.46063018
218.890747,-0.288167,0.199249998,2.46063018
212.991608,-0.643341005,0.199378997,2.46063018
220.98642,0.528805971,0.199425995,2.46063018
216.349335,-0.199117005,0.199530005,2.46063018
216.923843,1.097422,0.199670002,2.46063018
221.995621,0.190202996,0.199760005,2.46063018
219.021957,0.373207003,0.199780002,2.46063018
216.367691,1.02417898,0.199829996,2.46063018
220.227142,-0.152925998,0.199970007,2.46063018
215.553635,-0.665871978,0.199970007,2.46063018
215.436829,-0.960591018,0.200059995,2.46063018
217.996628,-0.445966989,0.200303003,2.46063018
218.981827,0.522476017,0.200369999,2.46063018
219.799637,1.47135901,0.200409994,2.46063018
215.526611,1.345083,0.200529993,2.46063018
218.774597,-0.36105001,0.200680003,2.46063018
218.959427,-0.53905201,0.200870007,2.46063018
220.261688,-0.169035003,0.200979993,2.46063018
219.02066,-0.812021971,0.201220006,2.46063018
218.949051,0.845793009,0.201279998,2.46063018
215.715347,-0.495647013,0.201409996,2.46063018
219.751282,0.775362015,0.201609999,2.46063018
216.775009,-0.484382987,0.201930001,2.46063018
212.436966,-0.089993,0.202030003,2.46063018
216.653717,0.998489022,0.202230006,2.46063018
216.396179,1.24653995,0.20239,2.46063018
215.795853,-0.339141995,0.202409998,2.46063018
221.702515,-0.727355003,0.202680007,2.46063018
217.035995,-0.848343015,0.202710003,2.46063018
216.875061,0.929027975,0.202739999,2.46063018
218.405518,1.27613902,0.202790007,2.46063018
220.485001,-0.84899801,0.202879995,2.46063018
219.967316,-0.073220998,0.202950001,2.46063018
218.525391,1.10097802,0.202959999,2.46063018
218.484024,1.16270697,0.202979997,2.46063018
217.114838,1.04683101,0.203240007,2.46063018
220.606339,-0.721616983,0.203319997,2.46063018
213.027679,0.713456988,0.203339994,2.46063018
216.788315,0.917900026,0.203360006,2.46063018
220.767517,-0.605472028,0.203370005,2.46063018
219.991714,-0.124936998,0.203390002,2.46063018
214.247742,-0.389405012,0.203420997,2.46063018
213.030487,0.727263987,0.203580007,2.46063018
217.270828,1.09804296,0.203580007,2.46063018
216.881271,-0.520444989,0.203639999,2.46063018
214.067001,-0.589671016,0.203810006,2.46063018
214.793304,1.45402503,0.203840002,2.46063018
217.694,1.10151696,0.203950003,2.46063018
218.595413,1.47452903,0.204249993,2.46063018
216.752808,0.944043994,0.204249993,2.46063018
221.92453,-0.859250009,0.204490006,2.46063018
220.772552,-0.831315994,0.204500005,2.46063018
220.705643,0.930450022,0.204549998,2.46063018
221.586761,0.0893810019,0.204830006,2.46063018
220.878204,-0.515968025,0.204850003,2.46063018
217.517471,1.21942794,0.205149993,2.56716084
220.999985,-0.493357986,0.205469996,2.56716084
220.860306,-0.484753013,0.205520004,2.56716084
220.874268,-0.283248991,0.205829993,2.56716084
217.671463,0.691609979,0.206060007,2.56716084
221.213623,-0.562044024,0.206119999,2.56716084
221.233749,0.546169996,0.206159994,2.56716084
217.015823,-0.683404028,0.206210002,2.56716084
221.319504,0.129997,0.206269994,2.56716084
220.856873,-0.195785999,0.206510007,2.56716084
220.97377,0.53917402,0.206510007,2.56716084
221.041534,-0.556079984,0.206530005,2.56716084
217.493515,-0.103123002,0.206560001,2.56716084
213.249893,0.465222001,0.206630006,2.56716084
215.987167,-0.159431994,0.206630006,2.56716084
218.724075,0.698225021,0.206670001,2.56716084
221.342758,0.00445900019,0.20668,2.56716084
213.179764,0.35788101,0.206729993,2.56716084
220.626465,0.299596995,0.206890002,2.56716084
216.152847,0.151426002,0.207179993,2.56716084
221.467941,0.310267001,0.207190007,2.56716084
218.031464,0.496984005,0.207210004,2.56716084
221.029587,-0.448664993,0.207450002,2.56716084
220.635773,0.291507989,0.207479998,2.56716084
220.910858,0.632956982,0.207699999,2.56716084
212.355164,-0.616222978,0.207744002,2.56716084
221.632263,0.759711981,0.207760006,2.56716084
221.461502,0.290158987,0.207760006,2.56716084
220.744141,0.817250013,0.207870007,2.56716084
217.979263,0.264429986,0.207910001,2.56716084
221.003906,0.408026993,0.207910001,2.56716084
221.436386,0.830089986,0.207929999,2.56716084
220.455917,0.856968999,0.207969993,2.56716084
220.248428,-0.00696599996,0.208097994,2.56716084
221.325653,0.565909982,0.208159998,2.56716084
220.039001,-0.978394985,0.208299994,2.56716084
221.964981,-0.906248987,0.20837,2.56716084
221.462692,0.382189006,0.208430007,2.56716084
220.389832,-0.217127994,0.208430007,2.56716084
221.524811,-0.335538,0.208440006,2.56716084
220.484039,0.874401987,0.208440006,2.56716084
221.92012,-0.178123996,0.208489999,2.56716084
216.288345,0.427311003,0.208499998,2.56716084
220.485825,0.886123002,0.208509997,2.56716084
221.944366,-0.914541006,0.208590001,2.56716084
212.910675,0.256473988,0.208649993,2.56716084
221.605194,0.749267995,0.208739996,2.56716084
221.662201,-0.507763982,0.208849996,2.56716084
219.654068,0.757793009,0.208949998,2.56716084
218.09053,0.0949259996,0.209130004,2.56716084
212.542694,-0.450087011,0.20916,2.56716084
214.119522,-0.831463993,0.209198996,2.56716084
213.091431,1.06550598,0.209299996,2.56716084
219.52832,0.538977981,0.209490001,2.56716084
218.28302,0.858119011,0.209490001,2.56716084
220.286041,1.12934899,0.209539995,2.56716084
218.929962,0.858335972,0.209779993,2.56716084
221.697372,-0.389963001,0.209800005,2.56716084
219.120346,0.621107996,0.20995,2.56716084
221.979614,0.323475003,0.210099995,2.56716084
219.195023,-0.193590999,0.210109994,2.56716084
218.941208,0.876532972,0.210429996,2.56716084
219.170212,0.189759001,0.210500002,2.56716084
219.437454,0.0791559964,0.210690007,2.56716084
218.816467,-0.104345001,0.210720003,2.56716084
219.132965,-0.384835005,0.210950002,2.56716084
215.763657,0.063033998,0.210960001,2.56716084
220.072617,1.38860095,0.211089998,2.56716084
219.335876,-0.328166991,0.211260006,2.56716084
221.896317,-0.694664001,0.211280003,2.56716084
219.280792,0.0479610004,0.211291999,2.56716084
218.687531,-0.201103002,0.211300001,2.56716084
219.07222,-0.550480008,0.211390004,2.56716084
213.965073,-0.152079999,0.211579993,2.56716084
219.121475,-0.285955995,0.21164,2.56716084
219.710526,0.776558995,0.211789995,2.56716084
214.519119,-0.817762971,0.212050006,2.56716084
219.936798,1.26291704,0.212119997,2.56716084
218.781281,-0.0195819996,0.212170005,2.56716084
217.293198,0.618996978,0.212219998,2.56716084
218.803955,0.600777984,0.212280005,2.56716084
213.419327,0.882718027,0.212290004,2.56716084
218.202118,-0.363821,0.212349996,2.56716084
219.971481,1.35948706,0.212850004,2.56716084
218.47998,0.488867015,0.212850004,2.56716084
213.626923,-0.49881199,0.212870002,2.56716084
218.777725,-0.943741977,0.212909997,2.56716084
215.726181,-0.665314972,0.212983996,2.56716084
217.964935,0.81308502,0.213,2.56716084
221.463669,-0.945456028,0.213039994,2.56716084
219.178406,0.39627701,0.213499993,2.56716084
214.437317,-0.0823350027,0.21367,2.56716084
215.202057,1.41521001,0.213809997,2.56716084
219.13327,-0.801285028,0.214019999,2.56716084
213.6586,-0.654706001,0.214605004,2.56716084
216.961487,1.37001503,0.214760005,2.56716084
216.791733,-0.356646001,0.214900002,2.56716084
214.111298,-0.735660017,0.215049997,2.66396976
217.809937,-0.853138983,0.215149999,2.66396976
216.835449,-0.120456003,0.215279996,2.66396976
216.826965,-0.436560988,0.215419993,2.66396976
219.680984,-0.907854974,0.215709999,2.66396976
219.121262,-0.350968987,0.215910003,2.66396976
219.001999,-0.287802011,0.215939999,2.66396976
219.591766,-0.964457989,0.215949997,2.66396976
218.575699,-0.872060001,0.215979993,2.66396976
218.048233,0.698736012,0.21604,2.66396976
212.018097,-0.720906973,0.216086,2.66396976
217.319107,1.40614998,0.216189995,2.66396976
217.86731,1.28548002,0.216220006,2.66396976
219.27417,-0.827431023,0.21627,2.66396976
220.677933,-0.912203014,0.216350004,2.66396976
214.100784,-0.829779983,0.21649,2.66396976
212.71048,1.43132102,0.216536999,2.66396976
219.050293,-0.250025004,0.216560006,2.66396976
217.968826,0.398938,0.216648996,2.66396976
213.871613,1.33260298,0.216820002,2.66396976
218.49382,1.27352703,0.216839999,2.66396976
218.177017,-0.911459029,0.216959998,2.66396976
219.114548,-0.337251008,0.217010006,2.66396976
219.066742,-0.234687001,0.217099994,2.66396976
215.57988,-0.767310023,0.217177004,2.66396976
219.85936,-0.537468016,0.217199996,2.66396976
219.285736,-0.809611976,0.217230007,2.66396976
219.107132,-0.223378003,0.217240006,2.66396976
219.014053,-0.498564005,0.217250004,2.66396976
217.022354,-0.276887,0.217250004,2.66396976
